Stratum,Psu,Ssu,Inctot,Age,Sex,Race,Hispanic,Marstat,Ownershg,Yrsusa,School,Educrec,Labforce,Occ,Classwk,VetStat
9,83,354,0,16,2,1,0,5,1,0,2,4,1,0,0,1
9,83,355,2365,23,2,1,0,5,1,0,2,8,1,47,22,1
9,83,356,0,15,2,1,0,5,1,0,2,4,0,0,0,0
9,83,357,0,16,2,1,0,5,1,0,2,4,1,0,0,1
9,83,358,105,20,2,1,0,5,0,0,2,8,1,16,22,1
9,83,359,135,20,2,1,0,5,0,0,2,8,1,16,22,1
9,83,360,2535,15,2,1,0,5,1,0,2,4,0,0,0,0
9,83,361,0,15,2,1,0,5,1,0,2,4,0,0,0,0
9,83,362,0,23,2,1,0,1,2,0,1,7,1,18,22,1
9,83,363,55,21,2,1,0,5,1,0,2,8,2,52,27,1
9,83,364,0,16,2,1,0,5,1,0,2,5,1,0,0,1
9,83,365,0,15,2,1,0,5,1,0,2,4,0,0,0,0
9,83,366,995,20,2,1,0,5,0,0,2,8,1,44,22,1
9,83,367,7505,24,2,1,0,1,1,0,1,8,2,45,22,1
9,83,368,0,16,2,1,0,5,1,0,2,5,1,0,0,1
9,83,369,0,22,2,1,0,1,1,0,1,7,1,0,0,1
9,83,370,0,15,2,1,0,5,1,0,2,3,0,0,0,0
9,83,371,0,16,2,1,0,5,2,0,2,5,1,0,0,1
9,83,372,0,15,2,1,0,5,2,0,2,4,0,0,0,0
9,83,373,13005,22,2,1,0,1,1,0,1,7,2,77,25,1
9,83,374,8005,20,2,1,0,5,1,0,1,8,2,68,22,1
9,83,375,0,15,2,1,0,5,2,0,2,3,0,0,0,0
9,83,376,10005,24,2,5,1,1,2,0,1,8,2,61,22,1
9,83,377,2405,21,2,1,0,5,2,0,2,8,1,68,22,1
9,83,378,0,17,2,2,0,5,2,0,2,6,1,10,28,1
9,83,379,0,22,2,1,0,5,1,0,1,7,1,72,22,1
9,83,380,905,23,2,2,1,1,2,0,1,8,2,61,22,1
9,83,381,0,24,2,1,0,1,1,0,1,7,1,44,22,1
9,83,382,6510,24,2,2,0,5,1,0,1,8,1,52,22,1
9,83,383,0,16,2,1,0,5,1,0,2,4,1,0,0,1
9,83,384,95,18,2,3,0,1,2,0,1,4,1,44,22,1
9,83,385,0,24,2,2,0,5,1,0,1,4,1,0,0,1
9,83,386,75,15,2,1,1,5,2,0,2,3,0,0,0,0
9,83,387,0,19,2,2,0,5,2,0,2,6,1,61,22,1
9,83,388,4735,24,2,1,0,1,2,0,1,7,1,61,22,1
9,83,389,0,21,2,1,0,5,2,0,2,8,1,0,0,1
9,83,390,3005,20,2,1,0,5,1,0,2,8,2,78,22,1
9,83,391,0,16,2,1,0,5,1,0,2,5,1,0,0,1
9,83,392,0,17,2,1,0,5,2,0,2,6,2,16,22,1
9,83,393,0,22,2,1,0,1,2,0,1,7,1,18,22,1
9,83,394,0,20,2,1,0,1,2,0,1,6,1,0,0,1
9,83,395,0,16,2,1,0,5,1,0,2,5,1,0,0,1
9,83,396,7050,23,2,1,0,5,1,0,1,8,2,61,22,1
9,83,397,520,17,2,1,0,5,1,0,2,6,1,44,28,1
9,83,398,10005,20,2,1,0,5,1,0,1,7,2,61,22,1
9,83,399,6325,21,2,1,0,5,1,0,1,7,2,18,22,1
9,83,400,0,15,2,1,0,5,1,0,2,4,0,0,0,0
9,83,401,0,15,2,1,0,5,1,0,2,4,0,0,0,0
9,83,402,0,17,2,1,1,5,1,0,2,5,1,0,0,1
9,83,403,0,17,2,1,0,5,1,0,2,5,1,0,0,1
9,83,404,0,24,2,1,0,1,1,0,1,7,1,44,22,1
9,83,405,405,17,2,1,0,5,2,0,1,7,2,16,22,1
9,83,406,0,17,2,1,0,5,1,0,2,5,1,0,0,1
9,83,407,455,16,2,1,0,5,1,0,2,5,2,61,22,1
9,83,408,455,22,2,1,0,5,0,0,2,8,2,45,22,1
9,83,409,6005,24,2,1,0,5,2,0,1,7,2,19,22,2
9,83,410,6240,23,2,1,0,1,1,0,1,9,2,49,22,1
9,83,411,325,19,2,2,0,5,0,0,1,6,2,18,25,0
9,83,412,10005,20,2,1,0,5,2,0,1,8,2,16,22,1
9,83,413,405,23,2,1,0,1,1,0,1,8,2,15,22,1
9,83,414,3005,22,2,1,0,1,2,0,1,7,2,84,22,1
9,83,415,3005,22,2,1,0,1,2,0,1,7,1,15,28,1
9,83,416,0,15,2,1,0,5,1,0,2,4,0,0,0,0
9,83,417,0,15,2,1,0,5,2,0,2,4,0,0,0,0
9,83,418,4805,26,2,5,1,1,2,0,1,8,1,68,22,1
9,83,419,1805,33,2,1,0,1,1,0,2,8,1,44,22,1
9,83,420,2505,29,2,1,0,1,1,0,1,9,1,44,25,1
9,83,421,17510,30,2,1,0,1,1,0,1,9,2,72,27,1
9,83,422,13005,27,2,1,0,1,1,0,1,9,2,65,28,1
9,83,423,2150,27,2,1,0,5,2,0,1,9,2,47,22,1
9,83,424,995,26,2,1,0,1,2,0,1,7,1,9,22,1
9,83,425,13005,30,2,1,0,1,1,0,1,9,2,72,28,2
9,83,426,3505,34,2,1,0,1,2,0,2,9,2,61,22,1
9,83,427,7010,33,2,1,0,3,2,0,1,8,2,51,22,1
9,83,428,10005,26,2,1,0,1,1,0,1,9,2,72,28,1
9,83,429,2005,29,2,1,0,1,1,0,1,9,1,67,22,1
9,83,430,10630,31,2,1,0,4,1,0,1,4,2,13,27,1
9,83,431,12660,32,2,1,0,5,2,0,1,7,2,44,22,1
9,83,432,18910,27,2,1,0,5,2,0,1,9,2,58,28,1
9,83,433,-505,31,2,1,0,1,1,0,1,9,1,62,13,1
9,83,434,1915,28,2,1,0,1,1,0,1,7,2,17,28,1
9,83,435,10630,28,2,1,0,5,2,0,1,7,2,51,22,1
9,83,436,0,28,2,1,0,1,1,0,1,7,1,39,22,1
9,83,437,0,33,2,1,0,1,2,0,1,7,1,0,0,1
9,83,438,805,26,2,1,0,1,2,0,1,7,2,16,22,1
9,83,439,0,29,2,1,0,1,2,0,1,7,1,44,22,1
9,83,440,4035,27,2,1,0,3,2,0,1,4,1,0,0,1
9,83,441,925,34,2,1,0,1,1,0,1,7,2,26,28,1
9,83,442,6470,25,2,1,0,5,1,0,1,7,2,15,22,1
9,83,443,1935,26,2,1,0,3,2,0,1,5,1,15,22,1
9,83,444,505,27,2,1,0,5,2,0,1,9,2,44,22,1
9,83,445,0,32,2,1,0,1,1,0,1,8,1,16,22,1
9,83,446,12165,32,2,1,0,4,1,0,1,4,1,0,0,1
9,83,447,12600,26,2,1,0,5,1,0,1,8,2,44,22,1
9,83,448,0,29,2,1,0,1,1,0,1,9,1,61,22,1
9,83,449,2005,27,2,1,0,5,1,0,1,9,1,44,22,1
9,83,450,3955,32,2,2,0,3,2,0,2,8,1,0,0,1
9,83,451,0,33,2,1,0,1,1,0,1,7,1,0,0,1
9,83,452,1005,29,2,1,0,1,1,0,1,7,1,13,27,1
9,83,453,2305,25,2,1,0,5,1,0,2,7,2,47,22,1
9,83,454,1365,26,2,1,0,3,2,0,1,3,1,18,22,1
9,83,455,11805,25,2,1,0,1,1,0,1,7,2,44,28,1
9,83,456,16725,32,2,1,0,1,1,0,1,9,2,72,28,1
9,83,457,0,25,2,1,0,5,2,0,1,9,2,64,22,1
9,83,458,0,33,2,1,0,1,2,0,1,7,1,0,0,1
9,83,459,2015,25,2,1,1,2,2,0,1,7,1,0,0,1
9,83,460,4655,25,2,1,1,5,2,0,1,3,1,0,0,1
9,83,461,8505,26,2,2,0,5,2,0,1,8,2,44,22,1
9,83,462,0,25,2,1,0,1,1,0,1,7,1,0,0,1
9,83,463,6310,25,2,1,0,1,2,0,1,5,2,17,22,1
9,83,464,14110,26,2,1,0,1,1,0,1,8,2,46,22,1
9,83,465,14045,27,2,1,0,1,1,0,1,8,2,61,22,1
9,83,466,2505,31,2,1,0,1,1,0,1,9,2,73,13,1
9,83,467,1505,25,2,1,0,5,1,0,1,7,2,66,22,1
9,83,468,6005,33,2,1,0,1,1,0,1,9,2,44,22,1
9,83,469,2605,27,2,1,0,1,1,0,1,7,2,47,22,1
9,83,470,0,32,2,1,0,1,1,0,1,7,1,68,22,1
9,83,471,6505,25,2,1,0,1,1,0,1,7,2,61,22,1
9,83,472,1530,31,2,1,0,1,1,0,1,9,1,58,28,1
9,83,473,2005,29,2,1,0,1,1,0,1,8,1,65,22,1
9,83,474,3965,31,2,2,0,1,2,0,1,4,2,18,22,1
9,83,475,0,29,2,1,0,1,2,0,1,7,1,0,0,1
9,83,476,0,48,2,1,0,1,1,0,1,7,1,0,0,1
9,83,477,0,42,2,1,0,1,1,0,1,9,1,0,0,1
9,83,478,0,48,2,1,0,1,1,0,1,7,1,84,22,1
9,83,479,9005,42,2,1,0,1,1,0,1,8,2,61,22,1
9,83,480,20005,36,2,1,0,1,1,0,1,9,2,72,28,1
9,83,481,0,47,2,1,0,1,2,0,1,7,1,0,0,1
9,83,482,3855,45,2,1,0,1,1,0,1,7,1,22,22,1
9,83,483,3160,38,2,1,0,5,2,0,1,8,1,51,22,1
9,83,484,0,45,2,1,0,1,1,0,1,7,1,0,0,1
9,83,485,1625,37,2,1,0,1,1,0,1,8,2,61,22,1
9,83,486,0,43,2,1,0,1,1,0,1,6,1,0,0,1
9,83,487,1005,47,2,1,0,1,1,0,2,8,1,0,0,1
9,83,488,1085,46,2,1,0,1,1,0,1,8,2,48,22,1
9,83,489,0,35,2,1,0,1,1,0,1,9,1,52,13,1
9,83,490,505,42,2,1,0,1,1,0,1,9,1,0,0,1
9,83,491,1005,40,2,1,0,1,1,0,1,6,2,44,22,1
9,83,492,1205,39,2,1,0,1,1,0,1,9,2,72,28,1
9,83,493,605,49,2,1,0,1,1,0,1,5,2,18,22,1
9,83,494,970,35,2,1,0,1,1,0,2,8,2,65,25,1
9,83,495,9005,40,2,1,0,1,1,0,1,7,2,61,28,1
9,83,496,0,37,2,1,0,1,1,0,1,7,1,0,0,1
9,83,497,255,36,2,1,0,1,1,0,1,9,1,0,0,1
9,83,498,995,39,2,1,0,1,1,0,1,7,1,0,0,1
9,83,499,18005,38,2,1,0,1,1,0,1,7,2,61,22,1
9,83,500,2305,43,2,1,0,1,1,0,1,7,2,47,22,1
9,83,501,335,46,2,1,0,1,1,0,2,8,2,39,22,1
9,83,502,0,42,2,1,0,1,1,0,1,7,2,19,22,1
9,83,503,5605,46,2,1,0,1,1,0,1,8,2,61,28,1
9,83,504,2185,40,2,1,0,1,1,0,1,7,2,61,28,1
9,83,505,14510,44,2,1,0,5,1,0,1,9,2,72,28,1
9,83,506,15005,49,2,1,0,1,1,0,1,9,2,72,22,1
9,83,507,0,46,2,1,0,1,1,0,1,7,1,0,0,1
9,83,508,0,46,2,1,0,1,1,0,1,7,1,44,25,1
9,83,509,1605,44,2,1,0,5,0,0,1,1,1,0,0,1
9,83,510,0,38,2,1,0,1,1,0,2,8,1,61,14,1
9,83,511,2005,44,2,1,0,2,2,0,1,4,2,7,22,1
9,83,512,1775,48,2,1,0,5,1,0,1,7,1,0,0,1
9,83,513,4205,37,2,1,0,1,1,0,1,7,2,47,22,1
9,83,514,15005,42,2,1,0,1,1,0,1,7,2,44,22,1
9,83,515,0,48,2,1,0,1,2,0,1,8,1,0,0,1
9,83,516,2010,35,2,1,0,1,1,0,1,5,1,52,22,1
9,83,517,9705,43,2,1,0,3,2,0,1,5,2,61,22,1
9,83,518,1330,46,2,1,0,1,1,0,1,7,1,0,0,1
9,83,519,7510,40,2,1,0,2,1,0,2,8,2,48,22,1
9,83,520,475,41,2,1,0,1,1,0,1,7,2,13,22,1
9,83,521,10005,49,2,1,0,1,1,0,1,8,2,61,22,1
9,83,522,7405,43,2,1,0,1,1,0,1,7,2,52,22,1
9,83,523,0,37,2,1,0,1,2,0,1,7,1,0,0,1
9,83,524,0,39,2,1,0,1,1,0,1,7,1,0,0,1
9,83,525,12755,37,2,1,0,3,1,0,1,7,2,61,22,1
9,83,526,23955,46,2,1,0,1,1,0,1,9,2,72,28,1
9,83,527,25010,47,2,1,0,1,1,0,1,9,2,65,28,1
9,83,528,0,42,2,1,0,1,1,0,1,5,1,0,0,1
9,83,529,6405,35,2,1,0,1,1,0,1,7,2,44,22,1
9,83,530,8005,43,2,1,0,1,1,0,1,7,1,52,25,1
9,83,531,3080,39,2,1,0,2,2,0,1,7,2,15,22,1
9,83,532,6205,45,2,1,0,1,2,0,1,7,2,18,22,1
9,83,533,2005,38,2,1,0,5,1,0,1,7,1,18,22,1
9,83,534,4910,37,2,2,0,2,2,0,1,4,2,18,22,1
9,83,535,8010,43,2,1,0,3,1,0,1,7,2,18,22,1
9,83,536,0,43,2,1,0,1,1,0,1,6,1,0,0,1
9,83,537,0,55,2,1,0,1,1,0,1,7,1,0,0,2
9,83,538,11015,64,2,1,0,4,2,0,1,8,2,32,22,1
9,83,539,1305,50,2,1,0,1,2,0,1,5,2,16,14,1
9,83,540,29510,52,2,1,0,1,1,0,1,7,2,47,13,2
9,83,541,0,57,2,1,0,3,2,0,1,9,2,44,25,2
9,83,542,44930,54,2,1,0,5,1,0,1,7,2,82,22,1
9,83,543,9515,59,2,1,0,1,1,0,1,7,2,18,22,1
9,83,544,0,57,2,1,0,1,1,0,1,7,1,0,0,1
9,83,545,0,54,2,1,0,1,1,0,1,7,1,0,0,1
9,83,546,1695,55,2,1,0,1,1,0,1,8,1,0,0,2
9,83,547,0,61,2,1,0,1,1,0,1,8,1,78,27,1
9,83,548,255,53,2,1,0,1,1,0,1,7,1,0,0,1
9,83,549,0,60,2,1,0,1,1,0,1,7,1,0,0,1
9,83,550,0,54,2,1,0,1,1,0,1,4,1,0,0,1
9,83,551,10005,50,2,1,0,1,1,0,1,4,2,18,22,1
9,83,552,0,51,2,1,0,1,1,0,1,7,1,0,0,1
9,83,553,0,50,2,1,0,1,1,0,1,8,1,84,22,1
9,83,554,13005,64,2,1,0,1,1,0,1,8,2,61,27,1
9,83,555,0,53,2,1,0,1,1,0,1,7,1,0,0,1
9,83,556,11140,52,2,1,0,1,2,0,1,3,2,18,22,1
9,83,557,11300,62,2,1,0,3,2,0,1,7,2,61,22,1
9,83,558,8005,57,2,1,0,4,1,0,1,7,2,18,22,1
9,83,559,0,57,2,1,0,1,1,0,1,7,1,0,0,1
9,83,560,9005,63,2,1,0,5,2,0,1,8,2,61,22,1
9,83,561,36615,55,2,1,0,1,1,0,1,7,2,61,22,1
9,83,562,3845,55,2,1,0,5,2,0,1,7,2,61,22,1
9,83,563,425,62,2,1,0,1,1,0,1,4,1,0,0,1
9,83,564,1885,63,2,1,0,1,1,0,1,7,1,0,0,1
9,83,565,0,60,2,1,0,1,1,0,1,4,1,0,0,1
9,83,566,0,54,2,1,0,1,1,0,1,7,1,0,0,1
9,83,567,0,57,2,1,0,1,1,0,1,3,1,0,0,1
9,83,568,305,51,2,1,0,1,1,0,1,7,1,0,0,1
9,83,569,0,52,2,1,0,1,2,0,1,7,1,0,0,1
9,83,570,0,62,2,1,0,4,1,0,1,3,1,0,0,1
9,83,571,4105,50,2,1,0,1,1,0,1,7,1,62,22,1
9,83,572,0,61,2,1,0,1,2,0,1,5,1,0,0,1
9,83,573,3350,53,2,1,0,3,1,0,1,9,2,7,22,1
9,83,574,0,52,2,1,0,1,2,0,1,5,1,0,0,1
9,83,575,1215,54,2,1,0,1,1,0,1,6,2,26,28,1
9,83,576,0,53,2,1,0,1,1,0,1,3,1,0,0,1
9,83,577,4490,61,2,1,0,4,1,0,1,3,1,0,0,1
9,83,578,0,56,2,1,0,1,1,0,1,7,1,0,0,1
9,83,579,0,61,2,1,0,1,1,0,1,5,1,18,22,1
9,83,580,13700,50,2,1,0,1,1,0,1,7,2,61,28,1
9,83,581,0,54,2,1,0,1,1,0,1,9,1,0,0,1
9,83,582,17910,55,2,1,0,1,2,0,2,8,2,61,22,1
9,83,583,4845,63,2,1,0,4,2,0,1,6,1,0,0,1
9,83,584,0,62,2,1,0,1,1,0,1,3,1,0,0,1
9,83,585,12040,62,2,1,0,2,2,0,1,5,2,44,22,1
9,83,586,0,51,2,1,0,1,1,0,1,7,1,0,0,1
9,83,587,0,62,2,1,0,1,1,0,1,7,1,0,0,1
9,83,588,5840,58,2,1,0,1,2,0,1,7,1,61,22,1
9,83,589,6505,62,2,1,0,1,2,0,1,7,2,18,22,1
9,83,590,25310,51,2,1,0,5,2,0,1,8,2,49,22,1
9,83,591,0,63,2,1,0,1,1,0,1,7,1,0,0,1
9,83,592,9105,53,2,1,0,3,2,0,1,7,2,68,22,1
9,83,593,0,61,2,1,0,3,1,0,1,7,1,0,0,1
9,83,594,19890,57,2,1,0,4,2,0,1,7,2,61,22,1
9,83,595,0,57,2,1,0,1,1,0,1,7,1,0,0,1
9,83,596,14060,55,2,1,0,1,1,0,1,6,2,68,22,1
9,83,597,0,59,2,1,0,1,1,0,1,7,1,0,0,1
9,83,598,16050,58,2,1,0,4,1,0,1,7,2,44,28,1
9,83,599,0,61,2,1,0,1,1,0,1,3,1,0,0,1
9,83,600,1605,59,2,1,0,4,2,0,1,3,2,61,28,1
9,83,601,0,57,2,1,0,1,1,0,1,7,1,0,0,1
9,83,602,2005,56,2,1,0,1,1,0,1,7,2,61,28,1
9,83,603,7205,63,2,1,0,4,1,0,1,7,2,16,13,1
9,83,604,0,61,2,1,0,1,1,0,1,4,1,0,0,1
9,83,605,10755,90,2,1,0,4,0,0,1,7,1,0,0,1
9,83,606,43115,81,2,1,0,4,1,0,1,9,2,93,13,1
9,83,607,305,81,2,1,0,4,0,0,1,7,1,0,0,1
9,83,608,4275,69,2,1,0,1,1,0,1,3,2,51,22,1
9,83,609,18880,77,2,1,0,1,2,0,2,8,1,72,28,1
9,83,610,1785,67,2,1,0,1,1,0,1,7,1,0,0,1
9,83,611,0,73,2,1,0,1,1,0,1,3,1,0,0,1
9,83,612,4370,83,2,1,0,4,2,0,1,3,1,0,0,1
9,83,613,1575,68,2,1,0,1,2,0,1,6,1,0,0,1
9,83,614,5230,76,2,1,0,4,1,0,1,3,1,0,0,1
9,83,615,0,76,2,1,0,1,2,0,1,7,1,0,0,1
9,83,616,3205,70,2,1,0,1,1,0,1,7,1,0,0,1
9,83,617,8860,75,2,1,0,1,1,0,1,3,1,0,0,1
9,83,618,1405,65,2,1,0,1,1,0,1,5,1,0,0,1
9,83,619,7010,67,2,1,0,4,1,0,1,5,1,0,0,1
9,83,620,2175,68,2,1,0,1,1,0,1,6,1,0,0,1
9,83,621,1535,66,2,1,0,5,2,0,1,5,1,0,0,1
9,83,622,20430,87,2,1,0,4,2,0,1,7,1,0,0,1
9,83,623,3740,69,2,1,0,1,1,0,1,7,1,0,0,1
9,83,624,5100,66,2,1,0,1,1,0,1,3,1,0,0,1
9,83,625,1585,74,2,1,0,1,1,0,1,6,1,0,0,1
9,83,626,1205,69,2,1,0,1,1,0,1,4,1,0,0,1
9,83,627,1805,73,2,1,0,1,1,0,1,3,1,0,0,1
9,83,628,8605,75,2,1,0,5,2,0,1,7,1,0,0,1
9,83,629,2400,68,2,1,0,1,2,0,1,3,1,0,0,1
9,83,630,6835,70,2,1,0,4,2,0,1,9,1,0,0,1
9,83,631,3250,65,2,1,0,1,1,0,1,7,1,22,27,1
9,83,632,7505,65,2,1,0,3,1,0,1,9,1,0,0,1
9,83,633,5710,68,2,1,0,4,1,0,1,3,1,0,0,1
9,83,634,3710,75,2,1,0,5,2,0,1,8,1,0,0,1
9,83,635,2255,75,2,4,0,4,2,0,1,3,1,0,0,1
9,83,636,1205,66,2,1,0,1,2,0,1,7,1,0,0,1
9,83,637,8505,65,2,1,0,1,2,0,1,7,2,51,22,1
9,83,638,3255,79,2,2,0,4,2,0,1,3,1,0,0,1
9,83,639,7850,76,2,1,0,4,2,0,1,7,1,0,0,1
9,83,640,855,72,2,1,0,4,0,0,1,8,1,0,0,1
9,83,641,3670,67,2,1,0,1,2,0,1,5,1,0,0,1
9,83,642,2810,68,2,1,0,4,1,0,1,4,1,0,0,1
9,83,643,5795,74,2,1,0,4,2,0,1,7,1,0,0,1
9,83,644,0,88,2,1,0,4,0,0,1,7,1,0,0,1
9,83,645,825,78,2,1,0,4,2,0,1,9,2,93,13,1
9,83,646,4305,82,2,1,0,4,1,0,1,3,1,0,0,1
9,83,647,2755,71,2,1,0,5,1,0,1,2,1,0,0,1
9,83,648,14370,75,2,1,0,4,1,0,1,8,1,0,0,1
9,84,1,3005,16,1,1,0,5,1,0,2,4,2,19,28,1
9,84,2,14505,22,1,1,0,5,2,0,1,8,2,36,22,1
9,84,3,0,23,1,1,0,5,1,0,2,8,1,19,22,1
9,84,4,1790,24,1,1,0,5,0,0,2,8,1,68,22,1
9,84,5,2005,19,1,1,0,5,2,0,2,8,2,15,22,1
9,84,6,1315,16,1,1,0,5,1,0,2,4,2,11,22,1
9,84,7,1920,24,1,1,0,5,2,0,1,9,2,68,22,1
9,84,8,1815,19,1,1,0,5,0,0,2,7,2,16,22,1
9,84,9,2505,17,1,1,0,5,1,0,1,5,2,8,22,1
9,84,10,1490,19,1,1,0,5,0,0,2,7,1,44,22,1
9,84,11,5635,24,1,2,1,5,0,0,1,7,2,18,25,0
9,84,12,3005,16,1,1,0,5,1,0,2,5,1,9,22,1
9,84,13,16610,20,1,1,0,5,1,0,1,7,2,22,22,1
9,84,14,2805,20,1,1,0,1,2,0,2,7,2,15,22,1
9,84,15,7060,24,1,1,0,5,1,0,1,6,2,49,22,1
9,84,16,9885,19,1,2,0,5,1,0,1,8,2,18,22,1
9,84,17,205,17,1,1,0,5,1,0,2,6,1,8,22,1
9,84,18,0,19,1,1,0,5,1,0,2,8,1,0,0,1
9,84,19,2285,17,1,1,1,5,1,0,2,6,2,44,22,1
9,84,20,245,17,1,2,0,5,1,0,2,6,2,11,22,1
9,84,21,505,16,1,1,0,5,1,0,2,4,1,11,22,1
9,84,22,0,15,1,1,0,5,1,0,2,4,0,0,0,0
9,84,23,0,16,1,1,0,5,1,0,2,4,1,0,0,1
9,84,24,0,16,1,2,0,5,1,0,2,4,1,0,0,1
9,84,25,6040,23,1,1,0,5,1,0,1,6,2,8,22,1
9,84,26,2105,21,1,1,0,5,2,0,2,8,1,53,22,1
9,84,27,7805,24,1,1,0,5,1,0,1,7,2,19,22,1
9,84,28,9005,21,1,1,0,5,1,0,1,7,2,68,22,1
9,84,29,0,15,1,2,0,5,1,0,2,4,0,0,0,0
9,84,30,1650,18,1,1,0,5,1,0,1,7,2,18,22,1
9,84,31,1305,17,1,1,0,5,1,0,2,6,2,11,22,1
9,84,32,905,18,1,1,0,5,0,0,2,7,1,9,28,1
9,84,33,1405,24,1,1,0,1,1,0,2,7,2,44,27,2
9,84,34,1895,18,1,1,0,5,1,0,2,6,2,44,22,1
9,84,35,0,19,1,1,0,5,1,0,2,6,1,0,0,1
9,84,36,2105,17,1,1,0,5,1,0,2,6,2,47,22,1
9,84,37,1805,17,1,1,0,5,1,0,2,6,2,10,22,1
9,84,38,15,16,1,1,0,5,1,0,2,5,1,0,0,1
9,84,39,2305,20,1,1,0,5,2,0,1,7,2,47,22,1
9,84,40,2080,20,1,1,0,5,1,0,1,7,2,8,28,1
9,84,41,2505,18,1,1,0,5,1,0,2,6,2,6,22,1
9,84,42,2865,18,1,1,0,5,1,0,2,6,2,68,22,1
9,84,43,12005,24,1,1,0,1,1,0,1,6,2,28,22,1
9,84,44,10005,20,1,1,0,5,1,0,1,7,2,18,22,1
9,84,45,385,21,1,1,0,5,1,0,1,7,2,14,13,1
9,84,46,4685,20,1,1,0,5,1,0,1,7,2,47,22,1
9,84,47,2405,19,1,1,0,5,2,0,2,7,1,0,0,1
9,84,48,0,22,1,1,0,5,2,0,2,9,1,0,0,1
9,84,49,8505,19,1,1,0,5,2,0,1,7,2,49,22,1
9,84,50,8405,21,1,1,1,5,2,0,2,7,2,44,22,1
9,84,51,770,21,1,1,0,5,2,0,2,8,2,53,22,1
9,84,52,0,19,1,1,0,5,2,0,2,8,1,19,28,1
9,84,53,0,18,1,1,1,5,2,0,2,6,1,0,0,1
9,84,54,5605,21,1,1,0,5,2,0,1,9,2,44,22,1
9,84,55,2505,17,1,1,0,5,2,0,2,7,2,47,22,1
9,84,56,0,15,1,1,1,5,2,0,2,3,0,0,0,0
9,84,57,7110,23,1,1,0,5,2,0,1,7,2,10,22,1
9,84,58,7505,23,1,1,0,5,1,0,1,9,2,52,22,1
9,84,59,9505,22,1,1,0,5,1,0,2,8,1,18,22,1
9,84,60,905,15,1,1,0,5,1,0,2,4,0,0,0,0
9,84,61,1605,20,1,1,0,5,1,0,2,8,1,44,25,1
9,84,62,0,18,1,1,0,5,1,0,2,6,1,0,0,1
9,84,63,2005,21,1,1,0,5,2,0,1,4,2,47,22,1
9,84,64,2505,23,1,2,0,5,2,0,2,8,2,18,22,1
9,84,65,2885,16,1,1,0,5,1,0,2,5,1,9,28,1
9,84,66,1265,18,1,1,0,5,0,0,2,7,1,8,22,1
9,84,67,2505,20,1,1,0,5,2,0,1,8,2,62,22,1
9,84,68,6405,34,1,1,0,2,0,0,1,2,2,68,22,2
9,84,69,14005,32,1,1,0,5,2,0,2,8,2,45,22,1
9,84,70,17290,29,1,1,0,5,2,0,1,9,2,72,27,1
9,84,71,17005,32,1,1,0,1,1,0,1,9,2,8,22,2
9,84,72,8305,34,1,1,0,1,1,0,1,8,2,44,22,2
9,84,73,4610,32,1,1,0,3,2,0,1,9,2,8,22,2
9,84,74,11285,34,1,1,0,1,1,0,1,7,2,44,22,1
9,84,75,16005,26,1,1,0,1,1,0,1,8,2,10,22,1
9,84,76,32005,33,1,1,0,1,1,0,1,9,2,73,14,1
9,84,77,23090,29,1,1,0,1,1,0,1,9,2,68,22,1
9,84,78,29110,30,1,1,0,1,1,0,1,9,2,46,25,1
9,84,79,20005,31,1,1,0,1,1,0,2,8,2,84,22,2
9,84,80,15005,28,1,2,0,1,1,0,1,7,2,18,25,1
9,84,81,13550,27,1,2,0,1,1,0,1,7,2,34,28,2
9,84,82,16115,28,1,1,0,1,2,0,1,8,2,68,22,2
9,84,83,11105,26,1,1,0,1,2,0,1,9,2,44,22,1
9,84,84,7805,25,1,1,0,5,2,0,1,7,2,6,22,1
9,84,85,9005,28,1,1,0,1,1,0,1,7,2,19,13,1
9,84,86,10005,33,1,2,0,5,2,0,1,6,2,9,28,2
9,84,87,16125,29,1,2,0,1,2,0,1,7,2,18,22,1
9,84,88,17195,26,1,1,0,1,2,0,1,8,2,53,22,1
9,84,89,23600,33,1,1,0,1,1,0,1,7,2,62,22,2
9,84,90,20380,33,1,1,0,1,1,0,1,8,2,53,22,2
9,84,91,22685,33,1,1,0,1,1,0,1,7,2,27,22,2
9,84,92,18005,30,1,1,0,1,2,0,1,9,2,72,28,1
9,84,93,21080,25,1,1,0,5,2,0,1,8,2,62,22,1
9,84,94,13810,26,1,1,0,5,1,0,1,8,2,18,22,1
9,84,95,8505,27,1,1,0,1,2,0,1,8,2,19,13,1
9,84,96,10005,32,1,1,0,1,2,0,1,7,2,68,22,2
9,84,97,11005,29,1,1,0,1,1,0,1,7,2,15,13,1
9,84,98,26935,34,1,1,0,1,2,0,2,8,2,8,22,2
9,84,99,11460,26,1,1,0,1,1,0,1,7,2,18,22,1
9,84,100,9105,26,1,2,0,1,1,0,1,8,2,49,22,1
9,84,101,17790,30,1,1,0,1,1,0,1,7,2,19,22,2
9,84,102,3505,25,1,1,0,2,2,0,1,7,2,36,22,1
9,84,103,11005,31,1,1,0,1,1,0,1,7,2,19,22,2
9,84,104,10040,29,1,1,0,1,1,0,2,8,2,49,22,2
9,84,105,22070,29,1,1,0,1,1,0,1,9,2,63,25,1
9,84,106,11005,28,1,1,1,1,2,0,1,7,2,65,22,1
